index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint
607,ft_gauge (68)_crop_bright.jpg,guage,Oblique Angle,500,kPa,Alert if > 468 kPa.,500 kPa,Rule A,Value is 500. 500 > 468.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (68)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (68)_crop_bright.jpg,Oblique Angle
608,ft_gauge (68)_crop_bright.jpg,guage,Oblique Angle,500,kPa,Alert if > 532 kPa.,500 kPa,Rule B,Value is 500. 500 < 532.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (68)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (68)_crop_bright.jpg,Oblique Angle
609,ft_gauge (69)_rot_dark.jpg,guage,,1,bar,Alert if > 0.1 bar.,1 bar,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (69)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (69)_rot_dark.jpg,
610,ft_gauge (69)_rot_dark.jpg,guage,,1,bar,Alert if > 1.9 bar.,1 bar,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (69)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (69)_rot_dark.jpg,
611,ft_gauge (69)_contrast.jpg,guage,,1,bar,Alert if > 0.1 bar.,1 bar,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (69)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (69)_contrast.jpg,
612,ft_gauge (69)_contrast.jpg,guage,,1,bar,Alert if > 1.9 bar.,1 bar,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (69)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (69)_contrast.jpg,
613,ft_gauge (69)_crop_bright.jpg,guage,,1,bar,Alert if > 0.1 bar.,1 bar,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (69)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (69)_crop_bright.jpg,
614,ft_gauge (69)_crop_bright.jpg,guage,,1,bar,Alert if > 1.9 bar.,1 bar,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (69)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (69)_crop_bright.jpg,
615,ft_gauge (70)_rot_dark.jpg,guage,Low Contrast,0.3,bar,Alert if > 0.19 bar.,0.3 bar,Rule A,Value is 0.3. 0.3 > 0.19.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (70)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (70)_rot_dark.jpg,Low Contrast
616,ft_gauge (70)_rot_dark.jpg,guage,Low Contrast,0.3,bar,Alert if > 0.41 bar.,0.3 bar,Rule B,Value is 0.3. 0.3 < 0.41.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (70)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (70)_rot_dark.jpg,Low Contrast
617,ft_gauge (70)_contrast.jpg,guage,Low Contrast,0.3,bar,Alert if > 0.19 bar.,0.3 bar,Rule A,Value is 0.3. 0.3 > 0.19.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (70)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (70)_contrast.jpg,Low Contrast
618,ft_gauge (70)_contrast.jpg,guage,Low Contrast,0.3,bar,Alert if > 0.41 bar.,0.3 bar,Rule B,Value is 0.3. 0.3 < 0.41.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (70)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (70)_contrast.jpg,Low Contrast
619,ft_gauge (70)_crop_bright.jpg,guage,Low Contrast,0.3,bar,Alert if > 0.19 bar.,0.3 bar,Rule A,Value is 0.3. 0.3 > 0.19.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (70)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (70)_crop_bright.jpg,Low Contrast
620,ft_gauge (70)_crop_bright.jpg,guage,Low Contrast,0.3,bar,Alert if > 0.41 bar.,0.3 bar,Rule B,Value is 0.3. 0.3 < 0.41.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (70)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (70)_crop_bright.jpg,Low Contrast
621,ft_gauge (71)_rot_dark.jpg,guage,,1.1,bar,Alert if > 0.55 bar.,1.1 bar,Rule A,Value is 1.1. 1.1 > 0.55.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (71)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (71)_rot_dark.jpg,
622,ft_gauge (71)_rot_dark.jpg,guage,,1.1,bar,Alert if > 3 bar.,1.1 bar,Rule B,Value is 1.1. 1.1 < 3.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (71)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (71)_rot_dark.jpg,
623,ft_gauge (71)_contrast.jpg,guage,,1.1,bar,Alert if > 0.55 bar.,1.1 bar,Rule A,Value is 1.1. 1.1 > 0.55.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (71)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (71)_contrast.jpg,
624,ft_gauge (71)_contrast.jpg,guage,,1.1,bar,Alert if > 3 bar.,1.1 bar,Rule B,Value is 1.1. 1.1 < 3.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (71)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (71)_contrast.jpg,
625,ft_gauge (71)_crop_bright.jpg,guage,,1.1,bar,Alert if > 0.55 bar.,1.1 bar,Rule A,Value is 1.1. 1.1 > 0.55.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (71)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (71)_crop_bright.jpg,
626,ft_gauge (71)_crop_bright.jpg,guage,,1.1,bar,Alert if > 3 bar.,1.1 bar,Rule B,Value is 1.1. 1.1 < 3.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (71)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (71)_crop_bright.jpg,
627,ft_gauge (72)_rot_dark.jpg,guage,,160,psi,Alert if > 89 psi.,160 psi,Rule A,Value is 160. 160 > 89.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (72)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (72)_rot_dark.jpg,
628,ft_gauge (72)_rot_dark.jpg,guage,,160,psi,Alert if > 231 psi.,160 psi,Rule B,Value is 160. 160 < 231.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (72)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (72)_rot_dark.jpg,
629,ft_gauge (72)_contrast.jpg,guage,,160,psi,Alert if > 89 psi.,160 psi,Rule A,Value is 160. 160 > 89.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (72)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (72)_contrast.jpg,
630,ft_gauge (72)_contrast.jpg,guage,,160,psi,Alert if > 231 psi.,160 psi,Rule B,Value is 160. 160 < 231.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (72)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (72)_contrast.jpg,
631,ft_gauge (72)_crop_bright.jpg,guage,,160,psi,Alert if > 89 psi.,160 psi,Rule A,Value is 160. 160 > 89.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (72)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (72)_crop_bright.jpg,
632,ft_gauge (72)_crop_bright.jpg,guage,,160,psi,Alert if > 231 psi.,160 psi,Rule B,Value is 160. 160 < 231.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (72)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (72)_crop_bright.jpg,
633,ft_gauge (73)_rot_dark.jpg,guage,Glare,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (73)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (73)_rot_dark.jpg,Glare
634,ft_gauge (73)_rot_dark.jpg,guage,Glare,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (73)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (73)_rot_dark.jpg,Glare
635,ft_gauge (73)_contrast.jpg,guage,Glare,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (73)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (73)_contrast.jpg,Glare
636,ft_gauge (73)_contrast.jpg,guage,Glare,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (73)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (73)_contrast.jpg,Glare
637,ft_gauge (73)_crop_bright.jpg,guage,Glare,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (73)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (73)_crop_bright.jpg,Glare
638,ft_gauge (73)_crop_bright.jpg,guage,Glare,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (73)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (73)_crop_bright.jpg,Glare
639,ft_gauge (74)_rot_dark.jpg,guage,Low Contrast,15,,Alert if > 10 NA.,15 NA,Rule A,Value is 15. 15 > 10.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (74)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (74)_rot_dark.jpg,Low Contrast
640,ft_gauge (74)_rot_dark.jpg,guage,Low Contrast,15,,Alert if > 20 NA.,15 NA,Rule B,Value is 15. 15 < 20.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (74)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (74)_rot_dark.jpg,Low Contrast
641,ft_gauge (74)_contrast.jpg,guage,Low Contrast,15,,Alert if > 10 NA.,15 NA,Rule A,Value is 15. 15 > 10.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (74)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (74)_contrast.jpg,Low Contrast
642,ft_gauge (74)_contrast.jpg,guage,Low Contrast,15,,Alert if > 20 NA.,15 NA,Rule B,Value is 15. 15 < 20.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (74)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (74)_contrast.jpg,Low Contrast
643,ft_gauge (74)_crop_bright.jpg,guage,Low Contrast,15,,Alert if > 10 NA.,15 NA,Rule A,Value is 15. 15 > 10.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (74)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (74)_crop_bright.jpg,Low Contrast
644,ft_gauge (74)_crop_bright.jpg,guage,Low Contrast,15,,Alert if > 20 NA.,15 NA,Rule B,Value is 15. 15 < 20.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (74)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (74)_crop_bright.jpg,Low Contrast
645,ft_gauge (75)_rot_dark.jpg,guage,Oblique Angle,150,,Alert if > 105 NA.,150 NA,Rule A,Value is 150. 150 > 105.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (75)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (75)_rot_dark.jpg,Oblique Angle
646,ft_gauge (75)_rot_dark.jpg,guage,Oblique Angle,150,,Alert if > 195 NA.,150 NA,Rule B,Value is 150. 150 < 195.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (75)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (75)_rot_dark.jpg,Oblique Angle
647,ft_gauge (75)_contrast.jpg,guage,Oblique Angle,150,,Alert if > 105 NA.,150 NA,Rule A,Value is 150. 150 > 105.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (75)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (75)_contrast.jpg,Oblique Angle
648,ft_gauge (75)_contrast.jpg,guage,Oblique Angle,150,,Alert if > 195 NA.,150 NA,Rule B,Value is 150. 150 < 195.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (75)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (75)_contrast.jpg,Oblique Angle
649,ft_gauge (75)_crop_bright.jpg,guage,Oblique Angle,150,,Alert if > 105 NA.,150 NA,Rule A,Value is 150. 150 > 105.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (75)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (75)_crop_bright.jpg,Oblique Angle
650,ft_gauge (75)_crop_bright.jpg,guage,Oblique Angle,150,,Alert if > 195 NA.,150 NA,Rule B,Value is 150. 150 < 195.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (75)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (75)_crop_bright.jpg,Oblique Angle
651,ft_gauge (76)_rot_dark.jpg,guage,Low Contrast,3,bar,Alert if > 1.2 bar.,3 bar,Rule A,Value is 3. 3 > 1.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (76)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (76)_rot_dark.jpg,Low Contrast
652,ft_gauge (76)_rot_dark.jpg,guage,Low Contrast,3,bar,Alert if > 4.8 bar.,3 bar,Rule B,Value is 3. 3 < 4.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (76)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (76)_rot_dark.jpg,Low Contrast
653,ft_gauge (76)_contrast.jpg,guage,Low Contrast,3,bar,Alert if > 1.2 bar.,3 bar,Rule A,Value is 3. 3 > 1.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (76)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (76)_contrast.jpg,Low Contrast
654,ft_gauge (76)_contrast.jpg,guage,Low Contrast,3,bar,Alert if > 4.8 bar.,3 bar,Rule B,Value is 3. 3 < 4.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (76)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (76)_contrast.jpg,Low Contrast
655,ft_gauge (76)_crop_bright.jpg,guage,Low Contrast,3,bar,Alert if > 1.2 bar.,3 bar,Rule A,Value is 3. 3 > 1.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (76)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (76)_crop_bright.jpg,Low Contrast
656,ft_gauge (76)_crop_bright.jpg,guage,Low Contrast,3,bar,Alert if > 4.8 bar.,3 bar,Rule B,Value is 3. 3 < 4.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (76)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (76)_crop_bright.jpg,Low Contrast
657,ft_gauge (77)_rot_dark.jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 145 NA.,200 NA,Rule A,Value is 200. 200 > 145.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (77)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (77)_rot_dark.jpg,Oblique Angle/ Low Contrast
658,ft_gauge (77)_rot_dark.jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 255 NA.,200 NA,Rule B,Value is 200. 200 < 255.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (77)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (77)_rot_dark.jpg,Oblique Angle/ Low Contrast
659,ft_gauge (77)_contrast.jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 145 NA.,200 NA,Rule A,Value is 200. 200 > 145.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (77)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (77)_contrast.jpg,Oblique Angle/ Low Contrast
660,ft_gauge (77)_contrast.jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 255 NA.,200 NA,Rule B,Value is 200. 200 < 255.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (77)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (77)_contrast.jpg,Oblique Angle/ Low Contrast
661,ft_gauge (77)_crop_bright.jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 145 NA.,200 NA,Rule A,Value is 200. 200 > 145.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (77)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (77)_crop_bright.jpg,Oblique Angle/ Low Contrast
662,ft_gauge (77)_crop_bright.jpg,guage,Oblique Angle/ Low Contrast,200,,Alert if > 255 NA.,200 NA,Rule B,Value is 200. 200 < 255.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (77)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (77)_crop_bright.jpg,Oblique Angle/ Low Contrast
663,ft_gauge (78)_rot_dark.jpg,guage,,7,,Alert if > 6.3 NA.,7 NA,Rule A,Value is 7. 7 > 6.3.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (78)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (78)_rot_dark.jpg,
664,ft_gauge (78)_rot_dark.jpg,guage,,7,,Alert if > 7.7 NA.,7 NA,Rule B,Value is 7. 7 < 7.7.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (78)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (78)_rot_dark.jpg,
665,ft_gauge (78)_contrast.jpg,guage,,7,,Alert if > 6.3 NA.,7 NA,Rule A,Value is 7. 7 > 6.3.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (78)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (78)_contrast.jpg,
666,ft_gauge (78)_contrast.jpg,guage,,7,,Alert if > 7.7 NA.,7 NA,Rule B,Value is 7. 7 < 7.7.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (78)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (78)_contrast.jpg,
667,ft_gauge (78)_crop_bright.jpg,guage,,7,,Alert if > 6.3 NA.,7 NA,Rule A,Value is 7. 7 > 6.3.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (78)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (78)_crop_bright.jpg,
668,ft_gauge (78)_crop_bright.jpg,guage,,7,,Alert if > 7.7 NA.,7 NA,Rule B,Value is 7. 7 < 7.7.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (78)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (78)_crop_bright.jpg,
669,ft_gauge (79)_rot_dark.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (79)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (79)_rot_dark.jpg,Low Contrast
670,ft_gauge (79)_rot_dark.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (79)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (79)_rot_dark.jpg,Low Contrast
671,ft_gauge (79)_contrast.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (79)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (79)_contrast.jpg,Low Contrast
672,ft_gauge (79)_contrast.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (79)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (79)_contrast.jpg,Low Contrast
673,ft_gauge (79)_crop_bright.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (79)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (79)_crop_bright.jpg,Low Contrast
674,ft_gauge (79)_crop_bright.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (79)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (79)_crop_bright.jpg,Low Contrast
675,ft_gauge (80)_rot_dark.jpg,guage,Glare,1,,Alert if > 0.1 NA.,1 NA,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (80)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (80)_rot_dark.jpg,Glare
676,ft_gauge (80)_rot_dark.jpg,guage,Glare,1,,Alert if > 1.9 NA.,1 NA,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (80)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (80)_rot_dark.jpg,Glare
677,ft_gauge (80)_contrast.jpg,guage,Glare,1,,Alert if > 0.1 NA.,1 NA,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (80)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (80)_contrast.jpg,Glare
678,ft_gauge (80)_contrast.jpg,guage,Glare,1,,Alert if > 1.9 NA.,1 NA,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (80)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (80)_contrast.jpg,Glare
679,ft_gauge (80)_crop_bright.jpg,guage,Glare,1,,Alert if > 0.1 NA.,1 NA,Rule A,Value is 1. 1 > 0.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (80)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (80)_crop_bright.jpg,Glare
680,ft_gauge (80)_crop_bright.jpg,guage,Glare,1,,Alert if > 1.9 NA.,1 NA,Rule B,Value is 1. 1 < 1.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (80)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (80)_crop_bright.jpg,Glare
681,ft_gauge (81)_rot_dark.jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (81)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (81)_rot_dark.jpg,Oblique Angle
682,ft_gauge (81)_rot_dark.jpg,guage,Oblique Angle,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (81)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (81)_rot_dark.jpg,Oblique Angle
683,ft_gauge (81)_contrast.jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (81)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (81)_contrast.jpg,Oblique Angle
684,ft_gauge (81)_contrast.jpg,guage,Oblique Angle,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (81)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (81)_contrast.jpg,Oblique Angle
685,ft_gauge (81)_crop_bright.jpg,guage,Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (81)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (81)_crop_bright.jpg,Oblique Angle
686,ft_gauge (81)_crop_bright.jpg,guage,Oblique Angle,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (81)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (81)_crop_bright.jpg,Oblique Angle
687,ft_gauge (82)_rot_dark.jpg,guage,Oblique Angle,10,Mpa,Alert if > 1 Mpa.,10 Mpa,Rule A,Value is 10. 10 > 1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (82)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (82)_rot_dark.jpg,Oblique Angle
688,ft_gauge (82)_rot_dark.jpg,guage,Oblique Angle,10,Mpa,Alert if > 19 Mpa.,10 Mpa,Rule B,Value is 10. 10 < 19.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (82)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (82)_rot_dark.jpg,Oblique Angle
689,ft_gauge (82)_contrast.jpg,guage,Oblique Angle,10,Mpa,Alert if > 1 Mpa.,10 Mpa,Rule A,Value is 10. 10 > 1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (82)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (82)_contrast.jpg,Oblique Angle
690,ft_gauge (82)_contrast.jpg,guage,Oblique Angle,10,Mpa,Alert if > 19 Mpa.,10 Mpa,Rule B,Value is 10. 10 < 19.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (82)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (82)_contrast.jpg,Oblique Angle
691,ft_gauge (82)_crop_bright.jpg,guage,Oblique Angle,10,Mpa,Alert if > 1 Mpa.,10 Mpa,Rule A,Value is 10. 10 > 1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (82)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (82)_crop_bright.jpg,Oblique Angle
692,ft_gauge (82)_crop_bright.jpg,guage,Oblique Angle,10,Mpa,Alert if > 19 Mpa.,10 Mpa,Rule B,Value is 10. 10 < 19.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (82)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (82)_crop_bright.jpg,Oblique Angle
693,ft_gauge (83)_rot_dark.jpg,guage,Oblique Angle,10,bar,Alert if > 5 bar.,10 bar,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (83)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (83)_rot_dark.jpg,Oblique Angle
694,ft_gauge (83)_rot_dark.jpg,guage,Oblique Angle,10,bar,Alert if > 22 bar.,10 bar,Rule B,Value is 10. 10 < 22.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (83)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (83)_rot_dark.jpg,Oblique Angle
695,ft_gauge (83)_contrast.jpg,guage,Oblique Angle,10,bar,Alert if > 5 bar.,10 bar,Rule A,Value is 10. 10 > 5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (83)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (83)_contrast.jpg,Oblique Angle
